pre_lon,pre_lat,pre_delta_time,post_delta_time,pre_sar_date,post_sar_date,pre_HV_db,post_HV_db,pre_agbd,post_agbd,sar_status,hansen_loss_min,hansen_loss_max,hansen_loss_mode,v2c_drop_reason,passes_v2c
-73.61148783914832,-2.516681800659512,50212911.028447,134276821.567104,2019-08-15 16:40:29.172000+00:00,2022-03-10 16:41:14.455000+00:00,-14.403429298705248,,122.336281,106.196121,no_match,,,,,False
-73.6015165394946,-2.5244971436313506,50212911.495398,134276822.042322,2019-08-15 16:40:29.172000+00:00,2022-03-10 16:41:14.455000+00:00,-14.684300138459207,,124.654556,142.854385,no_match,,,,,False
-73.5557024600045,-2.8036935339357,48044493.850612,160626118.952425,2019-07-13 16:33:31.033000+00:00,2023-02-04 16:33:36.369000+00:00,-9.438158607468324,-15.651297387863437,34.986698,58.6406364440918,ok,21.0,21.0,21.0,,True
-73.77345408487507,-3.7121597807657736,57012924.02739,159052480.402795,2019-11-07 16:41:11.168000+00:00,2023-01-26 16:41:15.232000+00:00,-10.351580209305851,-9.806957137963153,77.470657,33.29294967651367,ok,21.0,21.0,21.0,,True
-73.708236395248,-3.8784379398562976,85572504.122122,149406609.578248,2020-09-24 16:41:11.824000+00:00,2022-09-22 16:41:13.457000+00:00,-8.569805623864056,-9.446766154549707,26.564918518066406,0.010878000408411026,ok,10.0,22.0,20.0,edge,False
-73.71578224363459,-3.873048048151574,64917749.93975,137633026.117368,2020-01-30 16:41:13.541000+00:00,2022-06-02 16:41:13.235000+00:00,-12.403193495353094,-10.905810170303255,133.138092,161.77532958984375,ok,22.0,22.0,22.0,timing,False
-73.51716473431577,-4.3047783736994205,51148188.349508,160286419.550377,2019-08-15 16:41:09.972000+00:00,2023-01-26 16:41:15.232000+00:00,,,97.991081,13.108489036560059,no_match,,,,,False
-73.51339181012247,-4.295885052386637,51148187.928016,160286419.128913,2019-08-15 16:41:09.972000+00:00,2023-01-26 16:41:15.232000+00:00,,,99.031403,354.854797,no_match,,,,,False
-73.5187817018272,-4.3112462437450745,51148188.361904,160286419.562773,2019-08-15 16:41:09.972000+00:00,2023-01-26 16:41:15.232000+00:00,,,88.937317,104.488823,no_match,,,,,False
-73.51366130470771,-4.295346063216158,51148187.91975,160286419.120649,2019-08-15 16:41:09.972000+00:00,2023-01-26 16:41:15.232000+00:00,,,247.252609,64.282722,no_match,,,,,False
-73.960752821614,-4.001596965309076,49319304.774807,145877835.488104,2019-07-13 16:34:11.833000+00:00,2022-08-20 16:34:15.979000+00:00,-11.573150259651754,-10.631656109776443,133.707764,97.59527587890625,ok,20.0,20.0,20.0,,True
-73.81819018602422,-4.644341551096602,49873374.370114,133257227.719123,2019-07-13 16:34:11.833000+00:00,2022-03-19 16:34:16.761000+00:00,-11.253912010665445,-12.282397499693843,151.127045,234.652313,ok,22.0,22.0,22.0,timing,False
-73.75728440976093,-4.921920973889527,78558449.367244,151701794.013059,2020-07-06 16:27:56.047000+00:00,2022-11-07 16:27:59.493000+00:00,,,8.555303573608398,40.851688,no_match,,,,,False
-73.9615613053697,-5.065831082405481,72737956.279782,141287772.827763,2020-04-23 16:41:11.341000+00:00,2022-06-30 16:41:13.040000+00:00,-12.557926527998262,-14.881852332318743,8.833932876586914,672.7630004882812,ok,22.0,22.0,22.0,timing,False
-73.51123585344058,-5.887520072789599,44178824.658177,157097071.547344,2019-06-10 16:27:14.205000+00:00,2022-12-19 16:28:00.666000+00:00,,-12.26656024315858,195.089539,28.747869,no_match,,,,,False
-73.50261202671304,-5.885633610692949,44178824.368913,157097071.609324,2019-06-10 16:27:14.205000+00:00,2022-12-19 16:28:00.666000+00:00,,-11.184433524766945,229.381012,59.475433349609375,no_match,,,,,False
-73.5195901855829,-5.899377834539976,44178825.021824,157097071.315952,2019-06-10 16:27:14.205000+00:00,2022-12-19 16:28:00.666000+00:00,,-9.13890147239158,272.400848,94.94475555419922,no_match,,,,,False
-73.61903368753492,-6.321136860434095,80258120.237542,144477238.17039,2020-07-11 16:34:53.681000+00:00,2022-08-20 16:34:56.780000+00:00,-10.868320944449493,-15.422852157728556,290.131592,77.917442,ok,12.0,22.0,22.0,edge,False
-73.61822520377922,-6.3219453441898,63683336.198399,144477238.186918,2019-12-23 16:27:58.870000+00:00,2022-08-15 16:27:59.188000+00:00,-13.313427912385976,-13.114194905941915,9.974119186401367,20.62481689453125,ok,16.0,20.0,20.0,edge,False
-73.96398675663683,-8.507815925037832,50469101.338216,153657477.517999,2019-08-24 16:34:53.437000+00:00,2022-11-12 16:35:37.117000+00:00,,-12.846421189350693,249.315628,145.621826,no_match,,,,,False
-73.9615613053697,-8.511049860060666,50469101.404331,153657477.584123,2019-08-24 16:34:53.437000+00:00,2022-11-12 16:35:37.117000+00:00,,-11.70340416403269,175.432297,205.955643,no_match,,,,,False
-73.96317827288111,-8.508893903378777,50469101.363011,153657477.542793,2019-08-24 16:34:53.437000+00:00,2022-11-12 16:35:37.117000+00:00,,-12.477449222474121,223.266464,166.43190002441406,no_match,,,,,False
-73.83112592611555,-8.690263759242512,50469104.94149,153657481.12959,2019-08-24 16:35:33.458000+00:00,2022-11-12 16:35:37.117000+00:00,-11.078570585888357,-12.836563495022872,182.431198,0.0,ok,5.0,21.0,21.0,edge,False
-73.96506473497777,-8.515361773424445,50469101.375407,153657477.555192,2019-08-19 16:27:55.989000+00:00,2022-11-07 16:28:39.518000+00:00,,-11.431538214083346,209.926788,38.057334899902344,no_match,,,,,False
-73.96560372414824,-8.514553289668726,50469101.358879,153657477.53866,2019-08-24 16:34:53.437000+00:00,2022-11-12 16:35:37.117000+00:00,,-12.275236106711645,205.484344,124.016792,no_match,,,,,False
-73.93110841723805,-8.900739030311712,59903906.934568,145752763.518206,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.251624314985378,-10.532893625097202,1.8802039623260498,15.941757202148438,ok,22.0,24.0,22.0,edge,False
-73.9435051681589,-8.90693740577214,59903907.194885,145752763.770295,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-15.45157917467344,-13.089633585521241,0.0,3.9380719661712646,ok,19.0,20.0,20.0,edge,False
-73.94997303820456,-8.90693740577214,59903907.075056,145752763.650438,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-18.393189444638978,-16.08527977273839,0.0,0.0,ok,20.0,20.0,20.0,,True
-73.93461184684611,-8.90505094367549,59903906.905644,145752763.489282,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.508964012448942,-10.327261317524034,93.068779,120.883537,ok,20.0,20.0,20.0,,True
-73.9540154569831,-8.892384698169408,59903906.905644,145752763.481018,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.820948162448744,-10.580695918196483,245.666397,61.610870361328125,ok,12.0,24.0,12.0,edge,False
-73.95347646781262,-8.893193181925113,59903906.922172,145752763.497546,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.027952864912422,-12.706896198058871,53.1551399230957,256.098816,ok,22.0,23.0,22.0,edge,False
-73.93056942806757,-8.924454553812467,59903907.542028,145752764.117401,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-9.046361317239146,-12.149123017011703,435.101471,30.314998626708984,ok,20.0,20.0,20.0,,True
-73.9532069732274,-8.847109607849774,59903905.740365,145752762.328135,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.745698267447395,-12.62448645741948,170.831528,213.966217,ok,20.0,20.0,20.0,,True
-73.9577883811764,-8.864357261304875,59903906.215551,145752762.799226,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.484317531042421,-12.455733010748474,126.456161,239.356628,ok,20.0,20.0,20.0,,True
-73.94700859776697,-8.878909968907607,59903906.50484,145752763.088478,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.741903395140838,-13.245360518494977,492.109772,65.76560974121094,ok,20.0,20.0,20.0,,True
-73.91305228002724,-8.925532532153412,59903907.430464,145752764.005837,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.0831978002402,-11.84780471829859,189.659912,0.0,ok,20.0,20.0,20.0,,True
-73.98285137760334,-8.83902477029271,59903905.599877,145752762.183514,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.516581476480837,-10.414975461569128,43.838043212890625,112.599739,ok,22.0,24.0,22.0,edge,False
-73.96425625122205,-8.864626755890114,59903906.103981,145752762.687635,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.795939959284595,-12.498108699008128,48.827991,111.539703,ok,20.0,20.0,20.0,,True
-73.96398675663683,-8.86489625047534,59903906.112245,145752762.695901,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.405774379661125,-13.645741267860146,101.378311,355.089569,ok,20.0,20.0,20.0,,True
-73.94242718981795,-8.908284878698325,59903907.219683,145752763.795093,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.514478838799022,-14.25845987620582,112.276611,120.30228424072266,ok,19.0,20.0,20.0,edge,False
-73.95563242449451,-8.899391557385542,59903906.926304,145752763.501678,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.740319804918911,-10.522366822274037,372.540466,41.730999,ok,20.0,24.0,20.0,edge,False
-73.9472780923522,-8.91071032996544,59903907.149432,145752763.724832,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.07841823598045,-16.159383179051858,38.99849319458008,211.571548,ok,20.0,20.0,20.0,,True
-73.94754758693743,-8.878101485151902,59903906.488312,145752763.07195,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.849837786122976,-12.58140641671497,75.01296997070312,12.282885551452637,ok,20.0,20.0,20.0,,True
-73.91170480710106,-8.927418994250061,59903907.46352,145752764.047157,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.277682812459773,-10.65561529295671,147.890137,181.627274,ok,20.0,21.0,20.0,edge,False
-73.90281148578828,-8.939546250585678,59903907.703176,145752764.286813,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.404310486502055,-16.77652195136558,123.31097412109375,19.91367530822754,ok,21.0,21.0,21.0,,True
-73.9833903667738,-8.83821628653699,59903905.583349,145752762.166986,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-9.255329114412959,-9.477410018262404,245.851196,69.515717,ok,22.0,23.0,22.0,edge,False
-73.96344776746635,-8.865974228816285,59903906.128773,145752762.712433,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.169363632069192,-10.555387866256837,238.791992,113.270111,ok,20.0,20.0,20.0,,True
-73.91089632334536,-8.937659788489029,59903907.550292,145752764.133929,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.727933527344078,-12.475577908081775,172.231674,32.824562072753906,ok,20.0,21.0,20.0,edge,False
-73.90874036666347,-8.940624228926623,59903907.60814,145752764.191777,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.00923903337717,-11.494850201862647,140.312454,0.0,ok,19.0,20.0,20.0,edge,False
-73.94943404903408,-8.898583073629823,59903907.029604,145752763.604978,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.935236031347955,-13.465240587213401,37.7840461730957,85.92277526855469,ok,20.0,20.0,20.0,,True
-73.88179090813989,-8.991289210950967,59903908.864324,145752765.439697,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-9.195917252693832,-11.040315588451364,179.390228,112.671677,ok,20.0,21.0,20.0,edge,False
-73.93784578186894,-8.923646070056762,59903907.405668,145752763.981045,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-8.988656240364932,-14.378319888760387,474.182861,91.970352,ok,20.0,20.0,20.0,,True
-73.9284134713857,-8.936581810148084,59903907.661856,145752764.237229,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.358591890497593,-10.82481672805433,200.181351,80.777817,ok,20.0,20.0,20.0,,True
-73.95671040283545,-8.851691015798792,59903905.711441,145752762.299211,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.913576459148985,-12.341208218531747,140.530167,6.546899795532227,ok,20.0,20.0,20.0,,True
-73.91224379627154,-8.926610510494356,59903907.446992,145752764.030629,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.042638997188618,-12.160650599526946,137.698196,112.217583,ok,20.0,20.0,20.0,,True
-73.90038603452116,-8.942780185608513,59903907.769288,145752764.352925,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.249579001560889,-14.301532064573038,36.26812744140625,30.488637924194336,ok,16.0,20.0,20.0,edge,False
-73.96371726205159,-8.86543523964582,59903906.120509,145752762.704167,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-8.732667574320331,-14.935100893525885,139.32254028320312,344.725067,ok,20.0,20.0,20.0,,True
-73.95212899488645,-8.903972965334546,59903907.017208,145752763.592582,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.386099277035001,-13.485528108160551,61.693702697753906,145.134872,ok,18.0,20.0,20.0,edge,False
-73.94889505986362,-8.90855437328355,59903907.108112,145752763.683502,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.565928680598674,-10.003580511031913,235.922607,0.6653710007667542,ok,20.0,20.0,20.0,,True
-73.94620011401126,-8.912327297476864,59903907.182488,145752763.757896,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.391278949988717,-14.496183312158365,95.845779,3.000617027282715,ok,20.0,20.0,20.0,,True
-73.95724939200592,-8.850882532043087,59903905.694913,145752762.282683,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.463519118410801,-11.253445647041701,71.336258,3.330573081970215,ok,20.0,21.0,21.0,edge,False
-73.9569798974207,-8.86516574506058,59903906.232083,145752762.815758,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.466353758567038,-10.842807199540957,196.004547,113.015671,ok,20.0,24.0,21.0,edge,False
-73.98312087218856,-8.83875527570747,59903905.591613,145752762.17525,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-8.975118277780652,-10.600528906039898,201.543411,156.228989,ok,22.0,24.0,22.0,edge,False
-73.91143531251583,-8.936851304733324,59903907.533764,145752764.117401,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.646163828016427,-11.050098241225413,258.467163,0.7580230236053467,ok,21.0,21.0,21.0,,True
-73.9405407277213,-8.897235600703652,59903906.748628,145752763.332266,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.222780717940367,-11.859698828086806,243.783432,110.497627,ok,20.0,21.0,20.0,edge,False
-73.94943404903408,-8.907745889527845,59903907.091584,145752763.66697,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.455009147524365,-13.792913567721428,373.987366,109.233658,ok,20.0,20.0,20.0,,True
-73.99578711769465,-8.788629282853606,59903904.58335,145752761.171119,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.043748937812367,-11.084345648516816,267.458099,205.150284,ok,22.0,22.0,22.0,timing,False
-73.93811527645418,-8.702660510163355,52888274.529415,148047664.336152,2019-08-24 16:35:33.458000+00:00,2022-08-20 16:35:36.800000+00:00,-11.48940842747946,-11.474284520029471,3.6120688915252686,2.1386520862579346,ok,20.0,20.0,20.0,,True
-73.93784578186894,-8.634478380098685,46513588.500025,134873017.484137,2019-06-15 16:35:32.885000+00:00,2022-04-30 16:35:36.598000+00:00,-14.096227129767726,-11.679684466929402,219.6697998046875,18.704145431518555,ok,20.0,20.0,20.0,,True
-73.89230119696408,-8.706972423527134,74562811.902167,134873018.794092,2020-04-27 16:28:37.539000+00:00,2022-04-25 16:28:38.853000+00:00,-11.715876951969292,-10.451190327859663,178.143631,152.14537048339844,ok,19.0,20.0,19.0,edge,False
-73.90954885041918,-8.68298740544114,74562812.166646,134873018.322989,2020-04-27 16:28:37.539000+00:00,2022-04-25 16:28:38.853000+00:00,-9.953179402836568,-14.831240222905791,252.858322,22.849456787109375,ok,20.0,20.0,20.0,,True
-73.69557014974191,-8.841719716145064,51273234.643877,137507938.899456,2019-08-24 16:35:33.458000+00:00,2022-04-30 16:35:36.598000+00:00,-12.047360140497219,-11.484248512620084,212.577225,62.181171,ok,20.0,20.0,20.0,,True
-73.78477285745498,-9.110405817625207,59903910.971755,145752767.547127,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.097797214105952,-12.187069788220342,128.530289,149.329102,ok,20.0,20.0,20.0,,True
-73.83786329074644,-9.005302929383234,59903908.872588,145752765.452093,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.999542485980612,-12.78707930465437,168.855759,94.846977,ok,21.0,21.0,21.0,,True
-73.76806419317036,-9.110136323039981,59903910.827135,145752767.40664,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.93419902367981,-14.029475438070264,109.571693,129.8402099609375,ok,20.0,20.0,20.0,,True
-73.85430246044582,-9.006111413138939,59903909.025472,145752765.600845,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-9.677459335828985,-13.460108659608267,61.56867599487305,77.910782,ok,21.0,21.0,21.0,,True
-73.7750710523865,-9.09127170207347,59903910.575083,145752767.154588,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-10.938595322976084,-14.777206963388878,174.99295043945312,31.81743049621582,ok,20.0,20.0,20.0,,True
-73.77264560111936,-9.09450563709629,59903910.641195,145752767.2207,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.13518516569117,-11.721357649602794,157.112823,363.0943298339844,ok,20.0,20.0,20.0,,True
-73.77022014985224,-9.098009066704364,59903910.707307,145752767.286812,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.554422908068986,-15.898003557072585,199.021469,157.361847,ok,20.0,20.0,20.0,,True
-73.83274289362696,-9.005841918553699,59903909.207284,145752765.786826,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-13.288964171475712,-10.880966088191812,166.938278,171.219055,ok,21.0,21.0,21.0,,True
-73.77480155780125,-9.091541196658696,59903910.583347,145752767.162852,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-11.47690619623495,-16.692097971428893,141.158875,102.86981964111328,ok,20.0,20.0,20.0,,True
-73.84433116079211,-9.00557242396846,59903908.761024,145752765.340529,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.368355058686404,-11.24461909468313,113.104218,100.732742,ok,21.0,21.0,21.0,,True
-73.76833368775559,-9.109597333869502,59903910.818871,145752767.398376,2019-11-30 16:35:35.427000+00:00,2022-08-20 16:35:36.800000+00:00,-12.206973432184952,-12.706429351280022,182.633255,20.563243865966797,ok,20.0,20.0,20.0,,True
-73.61202682831879,-9.195566106559738,61727787.921227,148047674.348546,2019-12-23 16:28:38.888000+00:00,2022-09-26 16:28:39.624000+00:00,-13.064879322134075,-12.430600607773641,1118.209106,7.115021228790283,ok,20.0,20.0,20.0,,True
-73.80094253256912,-9.965781631163821,76393815.673709,147576617.496977,2020-06-08 16:28:36.581000+00:00,2022-08-15 16:29:20.021000+00:00,-12.468513067970548,-13.572136894080401,141.988098,227.43280029296875,ok,21.0,21.0,21.0,,True
-73.81306978890474,-9.9490729668792,76393815.343149,152846552.898053,2020-06-08 16:28:36.581000+00:00,2022-11-07 16:28:39.518000+00:00,-11.341010630565606,-13.955846709123563,144.284531,51.324825286865234,ok,21.0,21.0,21.0,,True
-73.79878657588725,-9.796539031635703,76733738.939119,143457975.71713,2020-06-08 16:28:36.581000+00:00,2022-07-04 16:29:19.578000+00:00,-13.598106089209608,,237.066879,140.651291,no_match,,,,,False
-73.79932556505771,-9.795461053294758,76733738.922587,145281745.233059,2020-06-08 16:28:36.581000+00:00,2022-08-15 16:28:39.212000+00:00,-11.837744504285595,-10.690680954887398,235.16329956054688,311.726685,ok,20.0,20.0,20.0,,True
-73.80094253256912,-9.793574591198109,76733738.881257,143457975.659268,2020-06-08 16:28:36.581000+00:00,2022-07-04 16:29:19.578000+00:00,-11.667157221299831,,233.939987,6.110682964324951,no_match,,,,,False
-73.84298368786592,-9.807588309630376,53359210.042615,158456371.990239,2019-08-24 16:36:14.268000+00:00,2022-12-24 16:36:19.346000+00:00,,,259.933777,0.0,no_match,,,,,False
-73.79690011379058,-9.83130383313113,53359210.823619,145281744.786747,2019-09-30 16:28:36.387000+00:00,2022-08-15 16:28:39.212000+00:00,-11.182465583795732,-15.19403965627302,343.999908,147.918228,ok,20.0,21.0,20.0,edge,False
-73.8502600416673,-9.797617009976648,53359209.844279,158456371.738187,2019-08-24 16:36:14.268000+00:00,2022-12-24 16:36:19.346000+00:00,,,70.041443,300.865265,no_match,,,,,False
-73.70203801978757,-9.850437948682867,77073663.485387,147576620.224224,2020-06-08 16:29:17.392000+00:00,2022-08-15 16:29:20.021000+00:00,,,307.413757,43.63051223754883,no_match,,,,,False
-73.74919957220385,-9.78602874281151,77073662.212675,145281746.125626,2020-06-08 16:29:17.392000+00:00,2022-08-15 16:28:39.212000+00:00,,-12.841066361566945,293.164764,92.51757049560547,no_match,,,,,False
-73.88771978901508,-9.868494085893673,92837435.637978,158456370.783639,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-9.773595918273557,,0.0,24.145084381103516,no_match,,,,,False
-73.72656202704404,-9.64912549351169,92837439.985113,158456375.130733,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-10.500120081179972,-13.621763656564113,162.664246,24.730924606323242,ok,21.0,21.0,21.0,,True
-73.7300654566521,-9.653706901460694,92837439.894209,158456375.039822,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-11.096281512101953,-13.635919171784764,42.934654235839844,0.0,ok,20.0,21.0,20.0,edge,False
-73.89580462657216,-9.840736143614379,92837435.980983,158456371.068747,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-9.618341381568882,,235.814713,118.155037,no_match,,,,,False
-73.73276040250445,-9.657479825653994,92837439.819828,158456374.965446,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-20.368368175086374,-14.710762693328661,16.84357261657715,9.506926536560059,ok,20.0,21.0,20.0,edge,False
-73.8879892836003,-9.869033075064152,92837435.629712,158456370.775375,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-14.083882389528583,,230.066391,75.66769409179688,no_match,,,,,False
-73.7346468646011,-9.659905276921123,92837439.770232,158456374.915862,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-12.302037935750718,-13.016815323383668,116.79212951660156,64.43119049072266,ok,20.0,20.0,20.0,,True
-73.89661311032786,-9.88062134222929,92837435.398315,158456370.543983,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-12.422720331186952,,223.449005,0.3789350092411041,no_match,,,,,False
-73.73491635918634,-9.660444266091588,92837439.761966,158456374.907598,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-12.03768321189142,-13.592868880203653,199.396851,198.199341,ok,20.0,21.0,21.0,edge,False
-73.92032863382862,-9.912691197872363,92837434.761968,158456369.9076,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-10.51109653174862,,176.849854,127.781273,no_match,,,,,False
-73.86292628717338,-9.83480726273919,92837436.30741,158456371.453079,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-11.844090577533905,,156.434662,168.012329,no_match,,,,,False
-73.84352267703639,-9.80839679338608,92837436.828095,158456371.973711,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.229580886111464,,80.40999603271484,51.527641,no_match,,,,,False
-73.79151022208588,-9.737519717469056,92837438.233033,158456373.378702,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-13.900668059638221,-11.650865691715296,276.403107,238.067841,ok,15.0,22.0,22.0,edge,False
-73.92059812841384,-9.913230187042828,92837434.753702,158456369.899336,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-11.519165200986649,,252.259781,56.094952,no_match,,,,,False
-73.88825877818554,-9.869302569649378,92837435.621446,158456370.767111,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-12.481038845246815,,54.974178,40.89546203613281,no_match,,,,,False
-73.90604542081111,-9.854749862046646,92837435.699973,158456370.796035,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.781982427947014,,63.02009963989258,0.9868469834327698,no_match,,,,,False
-73.8405582365988,-9.804354374607541,92837436.910738,158456372.056351,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-13.262281165506025,,349.5135498046875,296.588348,no_match,,,,,False
-73.72737051079974,-9.649933977267395,92837439.968584,158456375.114201,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:35:38.536000+00:00,-11.955418559033518,-13.219227109712264,254.58815002441406,30.018110275268555,ok,21.0,21.0,21.0,,True
-73.86130931966196,-9.793844085783348,92837436.906606,158456372.002635,2020-12-26 16:35:37.091000+00:00,2022-12-24 16:36:19.346000+00:00,-12.49045239805777,,249.640732,22.927167892456055,no_match,,,,,False
-73.98204289384762,-9.867955096723207,69122664.125659,147707907.957794,2020-03-16 16:28:38.668000+00:00,2022-09-26 16:28:39.624000+00:00,-15.517460960056894,-15.176670567864988,0.5353710055351257,0.09053099900484085,ok,3.0,21.0,21.0,edge,False
-73.75512845307904,-9.790071161590035,93177420.207799,140483042.544379,2020-12-26 16:35:37.091000+00:00,2022-06-11 16:36:17.153000+00:00,-12.06273595327525,,298.921082,75.761108,no_match,,,,,False
-73.88691130525937,-9.997312497636415,69462630.999599,147707910.519801,2020-03-16 16:28:38.668000+00:00,2022-09-26 16:28:39.624000+00:00,-9.906339685217347,-13.443548435642072,161.917038,0.0,ok,20.0,21.0,20.0,edge,False
-73.90254199120305,-9.9986599705626,69462630.52442,147707910.680949,2020-03-16 16:28:38.668000+00:00,2022-09-26 16:28:39.624000+00:00,-11.677456536178056,-13.999567363086541,133.177292,26.376909,ok,18.0,21.0,21.0,edge,False
-73.75324199098239,-9.815403652602214,69462634.602925,140483043.176587,2020-03-16 16:28:38.668000+00:00,2022-06-06 16:29:20.100000+00:00,-8.9998658403603,,320.170624,12.068672180175781,no_match,,,,,False
-73.77614903072742,-9.817290114698864,69462634.098766,143457976.551829,2020-03-16 16:28:38.668000+00:00,2022-07-04 16:29:19.578000+00:00,-14.961654989648508,,234.110535,135.074341,no_match,,,,,False
-73.75378098015285,-9.777674410669192,69462635.08637,140483042.048496,2020-03-16 16:28:38.668000+00:00,2022-06-06 16:29:20.100000+00:00,-11.946317801261316,,212.349136,232.934799,no_match,,,,,False
